allocation_workers_ladder,boundary_closed_profiles,colocation_count_ladder,equivalent_nodes,eta_source_required,family,hardware_group,legacy_limits_bypassed,measured_profiles,missing_profiles,node,node_bucket,notes,priority,profile_axis,profile_ladder,quadrant,resident_mix,resource_kind,resource_state,row_id,runner,stable_gate,status,tier,workload_env,workload_key
1,,1,,tqdm/progress,llm_small,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Pairwise LLM/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|llm_plus_hybrid_rl,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. Triple mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
1,,1,,tqdm/progress,llm_small,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Small LLM forward-pass row; larger LLM rows are separate capacity/staging rows. CPU resident pressure plus GPU target.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_llm_distilgpt2|llm|mixed_colocation|cpu_plus_gpu_target,torch_llm_distilgpt2.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,llm,gpu_llm_distilgpt2
"1,1,1,1,1,1,1",,"1,2,3,4,5,6,8",,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,3,4,5,6,8",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. No resident load.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,none,gpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|empty|none,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5,measured,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
"1,1,1,1",,"2,3,4,8",,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,"2,3,4,8",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Same workload resident load below saturation.,required,colocation_count,"2,3,4,8",q01_low_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|half_loaded|same_workload_half_capacity,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,measured,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
"1,1,1,1,1,1,1",,"1,2,3,4,5,6,8",,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,3,4,5,6,8",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4,5,6,8",q01_low_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|full_loaded|same_workload_to_capacity_boundary,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,measured,T0_core_curve,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,1,,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,"Pure GPU compute row without model/data-loader effects. Resident high-VRAM process, then add target.",required,colocation_count,1,q01_low_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|high_vram_resident|llm_or_memory_resident,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,measured,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|cpu_resident|cpu_worker_resident,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,1,,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Pairwise mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_llm,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,measured,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Pairwise CNN/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Pairwise LLM/RL co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|llm_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. Triple mixed GPU co-location.,required,colocation_count,1,q01_low_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
1,,1,,tqdm/progress,gpu_matmul,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Pure GPU compute row without model/data-loader effects. CPU resident pressure plus GPU target.,required,colocation_count,1,q01_low_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q01_low_cpu_high_gpu|gpu_heavy_jax_matmul|gpu_matmul|mixed_colocation|cpu_plus_gpu_target,jax_matmul_progress,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; no_early_exit_for_residents,pending_probe,T2_load_state,gpu_matmul,gpu_heavy_jax_matmul
"1,2,4,8",,"1,1,1,1",,tqdm/progress,cpu_parallel,gpu_rtx2080_8gb_dual_cpu_fast,true,1,"2,4,8",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Generic CPU-heavy progress benchmark. No resident load.,required,allocation_workers,"1,2,4,8",q10_high_cpu_low_gpu,none,cpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|empty|none,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,partial_pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
"1,2,4,8",,"1,1,1,1",,tqdm/progress,cpu_parallel,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,4,8",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Generic CPU-heavy progress benchmark. Escalate until stable row or capacity boundary.,required,allocation_workers,"1,2,4,8",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|full_loaded|same_workload_to_capacity_boundary,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T0_core_curve,cpu,cpu_heavy_local_bench
1,,1,,tqdm/progress,cpu_parallel,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Generic CPU-heavy progress benchmark. Resident CPU pressure while measuring target marginal ETA.,required,allocation_workers,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|cpu_resident|cpu_worker_resident,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,cpu,cpu_heavy_local_bench
1,,1,,tqdm/progress,cpu_parallel,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,Generic CPU-heavy progress benchmark. Unknown env must probe/defer and cannot enter theorem claim.,admission,allocation_workers,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|cpu_heavy_local_bench|cpu|unknown_env|description_only_or_unknown,cpu_parallel_progress_benchmark,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,cpu,cpu_heavy_local_bench
"1,1,1,1",,"1,2,4,8",,tqdm/progress,freqduet_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,4,8",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,FreqDuet-like CPU workload; use real command only if safe resume is verified. No resident load.,required,colocation_count,"1,2,4,8",q10_high_cpu_low_gpu,none,cpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|empty|none,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1",,"1,2,4,8",,tqdm/progress,freqduet_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,4,8",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,FreqDuet-like CPU workload; use real command only if safe resume is verified. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|full_loaded|same_workload_to_capacity_boundary,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T0_core_curve,freqduet,freqduet_cpu_ablation_c17_32
1,,1,,tqdm/progress,freqduet_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,FreqDuet-like CPU workload; use real command only if safe resume is verified. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|cpu_resident|cpu_worker_resident,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,freqduet,freqduet_cpu_ablation_c17_32
1,,1,,tqdm/progress,freqduet_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,FreqDuet-like CPU workload; use real command only if safe resume is verified. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q10_high_cpu_low_gpu,description_only_or_unknown,cpu,unknown_env,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|freqduet_cpu_ablation_c17_32|freqduet|unknown_env|description_only_or_unknown,freqduet_or_checkpointable_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,probe_defer_by_design,T3_admission,freqduet,freqduet_cpu_ablation_c17_32
"1,1,1,1",,"1,2,4,8",,tqdm/progress,sumo_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,4,8",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,SUMO/data-loader-style CPU row. No resident load.,required,colocation_count,"1,2,4,8",q10_high_cpu_low_gpu,none,cpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|empty|none,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,measured,T0_core_curve,sumo,sumo_eval_cpu
"1,1,1,1",,"1,2,4,8",,tqdm/progress,sumo_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,4,8",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,SUMO/data-loader-style CPU row. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,4,8",q10_high_cpu_low_gpu,same_workload_to_capacity_boundary,cpu,full_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|full_loaded|same_workload_to_capacity_boundary,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T0_core_curve,sumo,sumo_eval_cpu
1,,1,,tqdm/progress,sumo_cpu,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,SUMO/data-loader-style CPU row. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,1,q10_high_cpu_low_gpu,cpu_worker_resident,cpu,cpu_resident,gpu_rtx2080_8gb_dual_cpu_fast|q10_high_cpu_low_gpu|sumo_eval_cpu|sumo|cpu_resident|cpu_worker_resident,sumo_progress_or_surrogate,stable_windows>=5; min_rate_samples>=8; warmup_skip>=3; timeout_s>=1800,pending_probe,T2_load_state,sumo,sumo_eval_cpu
"1,1,1,1,1,1",,"1,2,3,4,5,6",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,3,4,5,6",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. No resident load.,required,colocation_count,"1,2,3,4,5,6",q11_high_cpu_high_gpu,none,gpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|empty|none,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,measured,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1",,"2,3,4",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"2,3,4",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Same workload resident load below saturation.,required,colocation_count,"2,3,4",q11_high_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|half_loaded|same_workload_half_capacity,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1,1,1,1",,"1,2,3,4,5,6",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3,4,5,6",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Escalate until stable row or capacity boundary.,required,colocation_count,"1,2,3,4,5,6",q11_high_cpu_high_gpu,same_workload_to_capacity_boundary,gpu,full_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|full_loaded|same_workload_to_capacity_boundary,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T0_core_curve,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,"RE-SAC Ant train/eval cycle-average ETA. Resident high-VRAM process, then add target.",required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,llm_or_memory_resident,gpu,high_vram_resident,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|high_vram_resident|llm_or_memory_resident,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Resident CPU pressure while measuring target marginal ETA.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cpu_worker_resident,gpu,cpu_resident,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|cpu_resident|cpu_worker_resident,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Pairwise mixed GPU co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_llm,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_llm,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Pairwise CNN/RL co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Pairwise LLM/RL co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|llm_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Triple mixed GPU co-location.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cnn_plus_llm_plus_hybrid_rl,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cnn_plus_llm_plus_hybrid_rl,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
"1,1,1",,"1,2,3",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"1,2,3",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. CPU resident pressure plus GPU target.,required,colocation_count,"1,2,3",q11_high_cpu_high_gpu,cpu_plus_gpu_target,gpu,mixed_colocation,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|mixed_colocation|cpu_plus_gpu_target,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T2_load_state,ant,hybrid_rl_resac_ant
1,,1,,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,1,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC Ant train/eval cycle-average ETA. Unknown env must probe/defer and cannot enter theorem claim.,admission,colocation_count,1,q11_high_cpu_high_gpu,description_only_or_unknown,gpu,unknown_env,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_ant|ant|unknown_env|description_only_or_unknown,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,probe_defer_by_design,T3_admission,ant,hybrid_rl_resac_ant
"1,1,1,1,1,1",,"1,2,3,4,5,6",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,"1,2,3,4,5,6",,jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC HalfCheetah train/eval cycle-average ETA. No resident load.,required,colocation_count,"1,2,3,4,5,6",q11_high_cpu_high_gpu,none,gpu,empty,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_halfcheetah|halfcheetah|empty|none,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,measured,T0_core_curve,halfcheetah,hybrid_rl_resac_halfcheetah
"1,1,1",,"2,3,4",,tqdm/progress,hybrid_rl,gpu_rtx2080_8gb_dual_cpu_fast,true,,"2,3,4",jtl311linux,jtl311linux:gpu_rtx2080_8gb_dual_cpu_fast,RE-SAC HalfCheetah train/eval cycle-average ETA. Same workload resident load below saturation.,required,colocation_count,"2,3,4",q11_high_cpu_high_gpu,same_workload_half_capacity,gpu,half_loaded,gpu_rtx2080_8gb_dual_cpu_fast|q11_high_cpu_high_gpu|hybrid_rl_resac_halfcheetah|halfcheetah|half_loaded|same_workload_half_capacity,resac_env_real_venv.cmd.tpl,stable_windows>=5; min_rate_samples>=8; warmup_skip>=5; stable_cycle_units>=5; timeout_s>=2400,pending_probe,T0_core_curve,halfcheetah,hybrid_rl_resac_halfcheetah
